nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000177685.16,-0.492466643,0.035946217,0.002294459,0.363409956,0.364442599,0,0.797901052
ENSG00000260233.3,-0.112850605,0.001992153,0.417629778,0.955930064,0.955916726,0,0.883830247
ENSG00000173465.7,0.175370397,-0.072590644,0.246357863,0.049318112,0.069390709,0,0.563392563
ENSG00000176973.7,-0.170623867,-0.000853056,0.330888374,0.984854822,0.984854942,1,0.88777692
ENSG00000173442.12,0.088150386,-0.001832305,0.045879654,0.865030141,0.865409371,0,0.877910765
ENSG00000173327.7,-0.038475372,-0.013445921,0.340768163,0.175027739,0.176923909,0,0.702692782
ENSG00000197136.4,0.037355224,0.008025394,0.702265825,0.726883218,0.726891679,1,0.865108266
ENSG00000213445.9,0.091035676,-0.004112709,0.002693055,0.591488171,0.593471388,0,0.847049701
ENSG00000173039.18,0.149316318,-0.014130082,0.020674982,0.360278566,0.360219932,1,0.797901052
ENSG00000177697.17,-1.13904563,0.020532428,8.17E-31,0.394327442,0.390794295,0,0.807879174
ENSG00000172977.12,-0.230213201,0.020170746,0.81691049,0.924500012,0.9244882,1,0.879555861
ENSG00000172922.8,-0.01388842,0.060397076,0.843894951,0.000329698,0.000403003,0,0.077245797
ENSG00000254470.2,0.000942321,0.014614178,0.976360591,0.062209144,0.062487706,0,0.550806819
ENSG00000172757.12,0.018752567,0.022036741,0.621639563,0.015150331,0.01535174,0,0.37054321
ENSG00000172732.11,0.081972777,-0.009793357,0.073054179,0.384599402,0.388810933,0,0.807337601
ENSG00000172638.12,-0.483742658,-0.004556087,0.000186202,0.891747934,0.89324028,0,0.879348067
ENSG00000172543.7,-1.031778239,0.068265853,8.42E-12,0.054785322,0.051540938,0,0.522139408
ENSG00000177700.5,-0.212396708,0.018565499,3.40E-12,0.013272801,0.014335074,0,0.356569068
ENSG00000175592.8,-0.152921955,0.044464054,0.59700253,0.512106004,0.512001461,1,0.835446515
ENSG00000175573.6,-0.073475648,0.000234904,0.528432565,0.993934281,0.993934273,1,0.888868624
ENSG00000175467.14,0.057288517,-0.003761838,0.030570093,0.555553858,0.555552466,0,0.839378266
ENSG00000175376.8,0.039229034,0.012518342,0.605161234,0.524364745,0.525084799,0,0.836245557
ENSG00000175334.7,-0.263876424,0.013064286,0.11696736,0.746454399,0.746114228,0,0.867671438
ENSG00000175294.5,-0.04570755,0.06424443,0.788311053,0.162399674,0.170564039,0,0.699489322
ENSG00000087365.15,0.244477806,-0.016698123,0.003252817,0.403563027,0.404833165,0,0.812119734
ENSG00000214063.10,0.11544348,0.044859964,0.575681625,0.377754807,0.383634711,0,0.804590806
ENSG00000175115.11,-0.250386735,0.020225061,7.51E-08,0.075564235,0.077279123,0,0.580733549
ENSG00000255320.1,0.388900223,-0.04179482,0.06628601,0.440867355,0.440659205,0,0.821506314
ENSG00000174996.11,0.085325259,0.02874034,0.879755565,0.819761965,0.819035737,0,0.873604726
ENSG00000174903.15,0.037939374,0.005916922,0.19087685,0.412824365,0.4128579,0,0.813281196
ENSG00000245156.1,-0.137861645,-0.009979625,0.499179138,0.840072425,0.840473549,0,0.874786652
ENSG00000174851.15,0.066492253,0.015634706,0.568295235,0.592297543,0.594081725,0,0.84732637
ENSG00000174791.10,0.854613384,0.078999038,0.00298197,0.270108193,0.27597759,0,0.758666692
ENSG00000174744.13,0.042948603,-6.02E-05,0.264880551,0.995094844,0.995128156,0,0.889054453
ENSG00000174669.11,0.367232044,-0.050006115,0.078173719,0.307575305,0.307058564,1,0.770014199
ENSG00000174547.13,0.147414936,0.02374949,0.647206907,0.755431341,0.756249728,0,0.868908456
ENSG00000174516.14,0.543173109,-0.025500103,0.000988556,0.536427169,0.541278462,0,0.838680398
ENSG00000255517.6,-0.082301037,0.126834402,0.858771378,0.271881292,0.274539513,0,0.757988428
ENSG00000254986.7,0.479009367,-0.061951222,0.012840474,0.191917414,0.198478106,0,0.709968975
ENSG00000174483.19,0.36121992,-0.0074887,0.242761847,0.924727179,0.924616395,0,0.879555861
ENSG00000177830.17,0.074336331,0.009204775,0.683685609,0.836917277,0.837596657,0,0.874622502
ENSG00000174165.7,0.284773343,-0.073435007,0.047577776,0.029563131,0.030493351,0,0.46395983
ENSG00000174080.10,-0.32187934,-0.026744897,0.005369974,0.344035208,0.345775791,0,0.787537321
ENSG00000173992.8,0.303655667,-0.035682717,0.001105386,0.10820424,0.10852538,0,0.619018971
ENSG00000173933.19,1.894328302,-0.401853832,0.005441025,0.010683529,0.00880613,1,0.297315142
ENSG00000173715.15,0.100996922,0.036839068,0.700590754,0.559660868,0.559803553,1,0.839378266
ENSG00000183020.13,0.150175902,-0.018100659,0.002670289,0.134089708,0.134038727,0,0.658836746
ENSG00000173621.8,0.181927617,0.028169206,0.62566538,0.777243779,0.777526516,0,0.872644925
ENSG00000173120.14,0.101628281,0.013436238,0.246392339,0.560104376,0.560120845,1,0.839378266
ENSG00000173020.10,0.029096502,-0.02503432,0.492719705,0.02367273,0.028451884,0,0.45373478
ENSG00000172932.14,0.014541601,0.017582835,0.791486774,0.206051773,0.206109273,0,0.716603692
ENSG00000172830.12,0.573866232,-0.087228697,0.032958857,0.228950523,0.235278869,0,0.740964643
ENSG00000172613.7,0.210153181,0.021610886,0.374178394,0.726333802,0.728122386,0,0.865270609
ENSG00000175482.8,0.043038384,0.016314009,0.643425165,0.460359195,0.470095891,0,0.825695783
ENSG00000175463.11,-0.070564692,-0.00517466,0.124531866,0.652986966,0.65295377,0,0.857718202
ENSG00000172508.10,-0.087555708,0.030487902,0.761146389,0.645018784,0.644993418,1,0.857535067
ENSG00000175634.14,0.16534629,-0.02212885,2.03E-07,0.004274847,0.0047386,0,0.242523015
ENSG00000172725.13,0.073075246,0.012492401,0.414342156,0.566207438,0.567299943,0,0.839973918
ENSG00000110711.9,-0.124347868,0.008723122,0.204933758,0.721197483,0.722234561,0,0.865108266
ENSG00000110697.12,0.095075339,0.006467376,0.637098013,0.886062436,0.886067757,1,0.879348067
ENSG00000167797.7,0.513180969,-0.076715959,0.005522958,0.085496442,0.093913252,0,0.601364529
ENSG00000084207.15,0.02496418,0.015680937,0.371160373,0.020511702,0.021483857,0,0.412613005
ENSG00000167792.11,-0.099061016,-0.001744142,0.282021159,0.937154785,0.937279889,0,0.881077263
ENSG00000110057.7,0.101563723,0.002531433,0.015501462,0.806719783,0.8066905,0,0.872776256
ENSG00000006534.15,-0.109000265,0.003183555,0.005206624,0.746142482,0.746240634,0,0.867671438
ENSG00000277290.1,0.912025933,-0.079054063,0.002016302,0.270097123,0.268182444,0,0.755720272
ENSG00000078902.15,0.137499506,-0.00781693,7.32E-05,0.364508602,0.364572888,0,0.797901052
ENSG00000110717.12,-0.054842537,-0.02482927,0.498786621,0.20537481,0.205597836,0,0.716603692
ENSG00000110719.9,-0.16025433,0.009714504,0.005796917,0.492125128,0.493500297,0,0.83261786
ENSG00000255031.5,-0.003975248,-0.035903277,0.976181134,0.299388811,0.299686023,0,0.767705047
ENSG00000110721.11,-0.16447991,0.010280248,0.375372162,0.828617387,0.828528979,0,0.874496595
ENSG00000110066.14,-0.349334585,0.132612935,0.077413289,0.006330561,0.006249615,1,0.267660789
ENSG00000171067.10,-0.00090066,0.028917574,0.996254415,0.530188672,0.529921192,0,0.836437464
ENSG00000110075.14,-0.019849883,-0.008095721,0.610353229,0.402474035,0.403500131,0,0.812119734
ENSG00000132749.10,-0.400395745,0.049870625,0.00156843,0.121623822,0.125906169,0,0.647707758
ENSG00000110090.12,0.327740915,-0.03754645,0.018916919,0.265205533,0.264866845,1,0.752811469
ENSG00000197345.12,0.532868612,-0.047693175,0.059925856,0.486239381,0.488854549,0,0.831174634
ENSG00000132740.8,0.448860685,0.02204126,0.000458612,0.475699574,0.476740715,0,0.827917892
ENSG00000162341.16,-0.162646253,0.088549362,0.49296343,0.117248207,0.125415861,0,0.647707758
ENSG00000149716.12,-0.006370514,-0.007755725,0.959142186,0.811308234,0.811308374,1,0.873160519
ENSG00000168040.4,0.493818401,-0.054602005,0.004314828,0.225416677,0.227557572,0,0.734150227
ENSG00000131626.16,-0.046447732,0.045121722,0.605571871,0.038788903,0.043728706,0,0.507390392
ENSG00000085733.15,0.047499751,-0.05806849,0.739008342,0.104978879,0.120689291,0,0.64299795
ENSG00000172893.15,-0.366406453,0.069670164,0.000131437,0.003183,0.003519426,0,0.215024616
ENSG00000254682.1,-0.810726642,0.044839937,1.31E-06,0.276080743,0.275118913,0,0.757988428
ENSG00000172890.11,-0.223029169,-0.005320095,0.000303721,0.734862746,0.734936287,0,0.866609416
ENSG00000158483.15,0.713333664,0.06080159,0.020548327,0.452652245,0.458690454,0,0.824433069
ENSG00000137522.17,-0.235138828,0.045134493,0.164319088,0.284473746,0.284252401,1,0.762002618
ENSG00000182208.13,0.055859616,0.011869958,0.289714972,0.369192582,0.369351509,0,0.798305786
ENSG00000137497.17,0.070350954,0.016771993,0.431684637,0.471104499,0.471902341,0,0.825695783
ENSG00000149357.9,-0.319821675,0.034372435,0.402430574,0.716407624,0.717034313,0,0.864393434
ENSG00000110200.8,-0.143497149,-0.007618287,0.407595447,0.865908345,0.865881985,0,0.877910765
ENSG00000110203.8,1.860906419,-0.010155119,1.09E-08,0.898795921,0.902301757,0,0.879348067
ENSG00000256518.3,-0.182134749,-0.048605835,0.659620358,0.692064765,0.694304836,0,0.86256459
ENSG00000165458.13,0.026395894,0.024057952,0.787222745,0.332622219,0.340148528,0,0.784540635
ENSG00000184545.10,0.018997371,-0.00011273,0.932489746,0.99814895,0.998148949,1,0.890017261
ENSG00000186642.15,-0.570959793,0.090226996,0.037607279,0.200112682,0.202517079,0,0.715319498
ENSG00000186635.14,-0.088577558,0.002518699,0.045109176,0.820465107,0.820521865,0,0.873604726
ENSG00000245148.2,-0.10123429,-0.000466885,0.40270252,0.986842601,0.986818487,0,0.88777692
ENSG00000214530.8,-0.01602612,-0.018658779,0.890418727,0.54462186,0.54499774,0,0.839204088
ENSG00000168010.10,-0.094128086,-0.001188624,0.03469087,0.91463789,0.914638791,0,0.879555861
ENSG00000137478.14,0.03777893,-0.028092142,0.826056759,0.510139042,0.510518661,0,0.835446515
ENSG00000175591.11,-0.328897988,0.037025339,0.111346246,0.440329547,0.441893852,0,0.821506314
ENSG00000260401.1,0.18876097,-0.051765926,0.508524896,0.440441664,0.440597572,0,0.821506314
ENSG00000110237.3,-1.490594143,0.14018536,0.017801032,0.365339881,0.366764483,0,0.797901052
ENSG00000054967.12,-0.221805471,0.026852353,0.000375495,0.071581243,0.072815847,0,0.572652358
ENSG00000054965.10,-0.149190805,-0.001098737,0.04992765,0.955081489,0.95509563,0,0.883830247
ENSG00000175582.19,-0.073892754,-0.006384522,0.060570181,0.503417183,0.503443923,0,0.834159938
ENSG00000244242.1,0.878421975,-0.115678445,0.00173292,0.101329225,0.107800572,0,0.617293721
ENSG00000175581.13,-0.084384447,-0.041383081,0.577153992,0.28182512,0.282296455,0,0.761540064
ENSG00000181924.6,-0.071640712,-0.029429806,0.851303262,0.768165735,0.768167557,1,0.870654587
ENSG00000187726.8,-0.499684923,0.2230338,0.326999417,0.061638008,0.061303055,1,0.54515107
ENSG00000175567.8,-0.172414179,-0.01538188,5.18E-08,0.0508283,0.051210026,0,0.522139408
ENSG00000175564.12,0.466832927,-0.075916345,0.120155748,0.292015522,0.305040552,0,0.770014199
ENSG00000168014.16,0.019114341,0.02342298,0.861155469,0.377758824,0.379646444,0,0.802956533
ENSG00000214517.9,0.082166744,0.013807614,0.496457867,0.638922373,0.638884154,0,0.856518132
ENSG00000165434.7,0.01814539,0.03675853,0.84910261,0.137523799,0.138996883,0,0.663936722
ENSG00000175538.10,-0.078819599,-0.025828515,0.236473872,0.137036241,0.139437429,0,0.663936722
ENSG00000117984.13,0.060932145,-0.028654068,0.205057574,0.01512459,0.016035443,0,0.37753451
ENSG00000175536.6,0.477821885,-0.01226979,0.294702114,0.920093988,0.920450002,0,0.879555861
ENSG00000077514.8,-0.12116173,0.032395782,0.168696383,0.146306338,0.146239694,1,0.675643484
ENSG00000166439.5,0.171031895,-0.037840191,0.132191904,0.183515529,0.183400588,1,0.702692782
ENSG00000166435.15,-1.207934546,-0.01492728,4.19E-11,0.737740564,0.736529548,0,0.866609416
ENSG00000162139.9,0.071125282,-0.040689397,0.50904152,0.1316601,0.132239652,0,0.657194031
ENSG00000137491.14,0.408909601,-0.08090612,0.499092916,0.579923791,0.579232493,0,0.843091071
ENSG00000235027.1,0.406032156,-0.058412606,0.07940145,0.27541709,0.2805792,0,0.761129506
ENSG00000137486.16,-0.15644177,0.013121423,0.01316356,0.412138665,0.412102138,0,0.813281196
ENSG00000149273.14,0.506177861,-0.01183295,1.05E-13,0.476815315,0.47791671,0,0.827999392
ENSG00000158555.14,0.446692092,-0.018695537,0.003387987,0.599381692,0.598347137,0,0.84732637
ENSG00000149257.13,-0.058494533,-0.010874508,0.430233206,0.53302402,0.534856714,0,0.837832138
ENSG00000062282.14,0.381298526,-0.013253518,6.98E-06,0.515249027,0.514977739,0,0.835559747
ENSG00000198382.8,0.121755945,-0.048710139,0.260704199,0.057373132,0.057716963,0,0.536218592
ENSG00000229512.1,0.001664667,0.04085347,0.99217948,0.311277441,0.311321783,1,0.771224322
ENSG00000137492.7,-1.42549745,0.288249526,0.018554704,0.034836443,0.034225909,0,0.473967778
ENSG00000158636.16,0.381740165,-0.09696661,0.188973824,0.166381455,0.165874876,1,0.696425381
ENSG00000236304.1,1.849654617,-0.141404774,0.007845282,0.373491875,0.342357943,0,0.784540635
ENSG00000137507.11,0.589743129,-0.142606689,0.074080366,0.069744465,0.070754314,0,0.566890073
ENSG00000078124.11,0.109337622,0.025928268,0.498695808,0.53446286,0.53443074,0,0.837832138
ENSG00000149260.15,0.340155198,-0.032364788,0.670727783,0.856431967,0.85635546,1,0.876862664
ENSG00000174885.12,0.129450108,0.039535032,0.17025664,0.092009001,0.093894273,0,0.601364529
ENSG00000130598.15,-0.412060461,0.055077101,0.045655264,0.276883282,0.27729725,0,0.759513135
ENSG00000137474.19,0.24944981,0.022692728,0.125760665,0.570355193,0.569126824,0,0.841067596
ENSG00000149269.9,0.067640297,0.006421271,0.055185556,0.467745448,0.468295248,0,0.825695783
ENSG00000074201.8,-0.187072673,0.008238395,0.204997363,0.821116177,0.821104988,1,0.873604726
ENSG00000048649.13,0.099410914,-0.038593805,0.472645269,0.26493884,0.266490306,0,0.754433753
ENSG00000087884.14,0.003473451,0.030115514,0.981193756,0.428848845,0.429985292,0,0.819196068
ENSG00000149262.16,-0.298708943,0.025436586,0.30808879,0.710585158,0.711514634,0,0.863313009
ENSG00000130592.15,-0.089493228,0.009826005,0.004376404,0.195049104,0.195654179,0,0.708634867
ENSG00000151366.12,0.298004977,-0.02296471,6.59E-06,0.16134888,0.161002501,0,0.691704668
ENSG00000159063.12,0.275286339,-0.035981305,0.148481142,0.442276365,0.443152811,0,0.821506314
ENSG00000188997.7,0.09667604,0.017660893,0.168461153,0.337674704,0.339531013,0,0.784540635
ENSG00000118369.12,-0.459263802,0.089461642,7.99E-08,3.44E-05,6.16E-05,0,0.024628541
ENSG00000033327.12,0.067639362,-0.035140314,0.129909699,0.001526003,0.002008223,0,0.167788578
ENSG00000254420.1,1.011929838,-0.030308021,2.50E-07,0.555626046,0.55050657,0,0.839268735
ENSG00000137513.9,0.110920641,-0.071085199,0.666922397,0.275086232,0.274885662,1,0.757988428
ENSG00000227097.5,3.259729963,-0.602083238,0.168740046,0.274236376,0.254232099,0,0.74669587
ENSG00000137509.10,0.069718736,0.011091258,0.084657318,0.271082698,0.272878459,0,0.756954244
ENSG00000283787.1,0.105694355,-0.003296973,0.005904929,0.730374123,0.730435533,0,0.866229292
ENSG00000165490.12,0.288464026,-0.00170397,0.064802214,0.968590205,0.968525351,0,0.885177793
ENSG00000137502.9,0.242624519,-0.024780845,0.221221606,0.592794302,0.592658436,1,0.846757458
ENSG00000165494.11,0.120309458,-0.040445204,0.397638885,0.29016682,0.292677982,0,0.767534308
ENSG00000137494.13,0.340088654,-0.053083559,0.214873344,0.432073494,0.439230555,0,0.82144089
ENSG00000137500.9,-0.24549913,0.07675083,0.264859466,0.187482979,0.187178275,1,0.702692782
ENSG00000171204.12,0.125056735,-0.045737582,0.585858055,0.42828557,0.429438841,0,0.818474017
ENSG00000130595.17,0.679478602,-0.061260062,0.000688146,0.208122705,0.211499498,0,0.725303707
ENSG00000137504.13,0.649027825,-0.13118702,0.213579545,0.242065657,0.239102492,1,0.741022123
ENSG00000137501.17,-0.20762052,0.15402337,0.776489877,0.333762237,0.331278696,0,0.780321296
ENSG00000073921.17,0.04264742,0.006604783,0.165720957,0.389098538,0.389482487,0,0.807499963
ENSG00000074266.19,-0.313583356,0.125234537,0.481603517,0.297417463,0.307443317,0,0.770014199
ENSG00000149196.15,0.237305306,-0.057343293,0.101154666,0.115010607,0.114809791,1,0.632647194
ENSG00000151376.16,-1.122181834,0.122528191,0.051876387,0.333075359,0.340731947,0,0.784540635
ENSG00000166575.16,-1.179828726,0.287382205,0.072266624,0.050314634,0.048694343,1,0.52136756
ENSG00000123892.11,0.937292326,-0.120183204,0.133750442,0.471866597,0.46952539,0,0.825695783
ENSG00000109861.15,-0.799236323,0.09165243,1.86E-10,0.002962459,0.003381497,0,0.20946519
ENSG00000280385.1,-0.410854357,0.031084481,0.087909497,0.583135036,0.583280581,0,0.844545637
ENSG00000110172.11,0.158996407,-0.008096856,0.086688282,0.707585732,0.711427639,0,0.863313009
ENSG00000180773.14,0.037986627,-0.01251879,0.814393405,0.761209309,0.762196469,0,0.869839841
ENSG00000166002.6,-0.838786108,0.054096035,1.21E-16,0.028715443,0.029339073,0,0.458351386
ENSG00000166004.14,-0.301297177,0.098408933,0.562453245,0.432509187,0.432022609,1,0.819564113
ENSG00000166012.16,-0.396752589,0.052954563,0.115061818,0.397253433,0.40799447,0,0.812451637
ENSG00000182919.14,-0.105298262,-0.022746059,0.519829126,0.589424375,0.589471019,1,0.846330029
ENSG00000042429.11,-0.350794632,0.039928348,0.016155991,0.264719199,0.265059809,0,0.752811469
ENSG00000110218.8,0.147454474,-0.0763413,0.365661523,0.056176826,0.057760902,0,0.536218592
ENSG00000167244.18,0.142990613,-0.116945436,0.88844481,0.621805559,0.639974169,0,0.856643324
ENSG00000020922.12,0.27645726,-0.004991291,0.007053625,0.850670713,0.850664274,1,0.87599391
ENSG00000168876.8,-0.522588709,0.162667991,0.150343513,0.082791097,0.091275889,0,0.599056698
ENSG00000196371.3,-0.492634849,0.144649121,0.012093712,0.002009573,0.002735077,0,0.195960125
ENSG00000134627.11,-0.254646954,0.027200351,0.122359239,0.499067976,0.498951804,1,0.833946135
ENSG00000263465.4,0.314440768,-0.026185571,0.037967902,0.476008997,0.47623862,0,0.8273399
ENSG00000149218.4,-0.084024636,-0.033331035,0.41953106,0.196443463,0.201767889,0,0.714809154
ENSG00000149212.11,0.028050307,-0.037981122,0.819116606,0.205590828,0.206126517,0,0.716603692
ENSG00000183734.4,-0.141320603,-0.013710356,0.599672519,0.842842769,0.842701628,0,0.875149095
ENSG00000077458.12,0.062820435,0.017340235,0.63900966,0.597541042,0.597563555,1,0.84732637
ENSG00000166037.10,0.221759472,0.007284233,0.331435801,0.900386884,0.90046246,0,0.879348067
ENSG00000087053.18,-0.87470391,0.257690391,0.056193662,0.017566813,0.016665841,1,0.382880533
ENSG00000184384.13,0.23236303,-0.019247598,0.05082564,0.501875173,0.501769343,1,0.834159938
ENSG00000149231.11,-0.177675009,0.007275603,0.616983185,0.932260464,0.932729932,0,0.880127934
ENSG00000110318.13,0.55918426,-0.021163907,0.574524252,0.925517769,0.925143648,0,0.879555861
ENSG00000023445.13,-0.292888206,0.021707915,0.012569049,0.451720677,0.451866098,0,0.821825602
ENSG00000110665.11,0.332618774,0.000486568,9.79E-07,0.976517996,0.976509961,0,0.886098465
ENSG00000110330.8,-0.148509325,0.055213239,0.506515524,0.337661899,0.337500562,1,0.782841255
ENSG00000152558.14,-0.059326291,0.034304451,0.448835557,0.080254536,0.097043065,0,0.604200001
ENSG00000118113.11,-0.478796519,0.045093028,8.64E-11,0.010437675,0.010762115,0,0.319674693
ENSG00000170962.12,0.053831054,0.023742788,0.760203105,0.559104377,0.559289409,0,0.839378266
ENSG00000235505.7,-0.19582702,0.004098284,0.178119365,0.904749737,0.904732327,0,0.879348067
ENSG00000196954.13,-0.062281749,-0.012371233,0.343158429,0.445951202,0.445979218,0,0.821506314
ENSG00000137757.10,-0.48046269,0.072092814,0.001166304,0.057649089,0.063874994,0,0.552878419
ENSG00000064201.15,0.392740555,-0.016908796,0.031288563,0.703930687,0.703848816,0,0.863173234
ENSG00000137752.23,0.064319731,-0.005137404,0.1378912,0.628460222,0.628666778,0,0.854846821
ENSG00000204397.7,0.155783591,-0.015557016,0.604486549,0.82340003,0.842518197,0,0.875051563
ENSG00000255221.3,-2.812607579,0.405746321,1.37E-10,0.000675554,0.000485847,1,0.086905829
ENSG00000170903.10,0.204760352,-0.015902609,0.494857459,0.829500952,0.829506472,0,0.874496595
ENSG00000149313.10,-0.258647896,0.074381043,0.538491412,0.489977867,0.489660609,1,0.831174634
ENSG00000261098.1,-0.889949243,0.100027646,0.280729977,0.593442239,0.592857336,1,0.846757458
ENSG00000152404.15,-0.318914884,0.025725745,0.000443036,0.240355892,0.242717177,0,0.742070911
ENSG00000255026.1,-0.141373814,-0.015959992,0.24785344,0.59726463,0.59775299,0,0.84732637
ENSG00000110651.11,0.241578316,-0.009419739,0.018747854,0.715508711,0.716529453,0,0.864292556
ENSG00000110660.14,-0.605614483,0.22491441,0.11341192,0.030811334,0.034599039,0,0.475029212
ENSG00000166266.13,-0.3241293,-0.011992087,0.319007457,0.889592887,0.889658126,0,0.879348067
ENSG00000075239.13,-0.276760563,0.03670292,0.012214326,0.176625317,0.18579603,0,0.702692782
ENSG00000149308.16,-0.121450381,5.46E-05,0.665896411,0.999358071,0.999351957,0,0.890213922
ENSG00000149311.18,0.17996639,0.016118225,0.027708555,0.419689091,0.419994522,0,0.8149961
ENSG00000178202.12,-0.473465409,0.252006048,0.469412621,0.118538767,0.135174769,0,0.661209577
ENSG00000184281.14,-0.471069357,0.068337118,0.042952371,0.200595045,0.204296924,0,0.716603692
ENSG00000137714.2,0.673871244,-0.113952183,0.06688185,0.205180759,0.206196201,0,0.716603692
ENSG00000110777.11,0.240828535,-0.004603046,0.000730322,0.798142388,0.798672036,0,0.872644925
ENSG00000170145.4,0.17515101,0.000654551,0.457440368,0.991088467,0.991314846,0,0.888868624
ENSG00000086848.14,0.980831777,-0.233204507,0.077978475,0.078936904,0.076531386,1,0.580733549
ENSG00000053918.15,0.033198713,0.009501683,0.643355123,0.603049444,0.603199934,0,0.84732637
ENSG00000137720.7,0.096254723,0.014232491,0.68863319,0.808704194,0.80954337,0,0.873160519
ENSG00000150768.15,0.253959019,-0.033094315,0.013233929,0.196980564,0.196818622,1,0.709968975
ENSG00000150776.17,-0.00153837,0.02584742,0.992565894,0.561255453,0.561233205,1,0.839378266
ENSG00000204370.9,0.163739114,-0.010253446,0.155044709,0.732604958,0.733756703,0,0.866609416
ENSG00000150782.11,-0.006307593,0.017172755,0.938138739,0.407939826,0.407925113,0,0.812451637
ENSG00000269821.1,0.442760735,-0.053673398,0.392279697,0.670081959,0.672547049,0,0.860191379
ENSG00000149294.16,0.073669785,-0.03608407,0.924151609,0.836714758,0.83672008,1,0.874622502
ENSG00000149292.16,0.541211916,-0.051312841,0.185358762,0.577020156,0.577437221,0,0.842704325
ENSG00000170209.4,0.050729183,-0.146744598,0.894006425,0.13299585,0.132083551,1,0.657194031
ENSG00000048028.11,0.188333254,-0.034330857,0.510589179,0.617797154,0.617684761,1,0.853197094
ENSG00000180425.11,0.313484774,-0.052493364,0.178848009,0.386560052,0.386289506,1,0.805664505
ENSG00000076053.10,0.078228432,0.005786021,0.541687426,0.857574786,0.85794157,0,0.87742976
ENSG00000076043.9,0.14426779,0.04372235,0.568480959,0.513617655,0.513567618,1,0.835559747
ENSG00000137656.11,0.527132062,-0.087862806,0.007725941,0.075183405,0.074574511,1,0.575994912
ENSG00000109917.10,-0.145719096,0.047137683,0.399592661,0.281491561,0.287006826,0,0.76527351
ENSG00000110245.11,-0.245251756,0.026728725,0.028392115,0.26896658,0.275228896,0,0.757988428
ENSG00000160584.15,-0.022389834,-0.017376269,0.740776033,0.280318904,0.280352048,1,0.761129506
ENSG00000254827.5,0.649525514,-0.015035791,0.300006083,0.922193219,0.922065356,0,0.879555861
ENSG00000254851.1,-0.946621606,0.192546387,0.737458241,0.766893778,0.764043046,0,0.87009043
ENSG00000168092.13,-0.144859101,0.013268094,0.006780262,0.327246794,0.327859939,0,0.778998711
ENSG00000149577.15,-0.374615673,-0.012526937,2.10E-06,0.514036596,0.513934602,0,0.835559747
ENSG00000149591.16,-0.872577901,-0.031429103,5.19E-17,0.219382232,0.21964516,0,0.727484989
ENSG00000160613.12,0.096949394,0.000257321,0.20490373,0.988730112,0.988795695,0,0.888319116
ENSG00000280143.1,0.228264136,0.051871464,0.608068264,0.618441915,0.619524304,0,0.853197094
ENSG00000278768.1,-0.315839332,0.067477178,0.337696546,0.434578848,0.455082159,0,0.822602673
ENSG00000110274.15,-0.158683356,0.019848766,0.003620569,0.15310255,0.160225249,0,0.690914489
ENSG00000110628.13,0.402129119,0.009382766,0.000124093,0.715624136,0.715583922,0,0.864238577
ENSG00000137731.13,2.196336398,-0.433277329,0.006060149,0.019488007,0.020535899,0,0.411341977
ENSG00000137726.16,0.232419488,0.005752509,0.012078359,0.805528901,0.805956244,0,0.872644925
ENSG00000137747.15,0.863268181,-0.187500074,0.050429333,0.079672487,0.07798572,1,0.583278234
ENSG00000110324.10,-0.046218287,0.039824121,0.433793614,0.005230085,0.005670261,0,0.259015378
ENSG00000255274.9,0.170204926,-0.064439929,0.656977759,0.507387376,0.508667743,0,0.835289328
ENSG00000160593.18,0.022840266,-0.020373854,0.478756497,0.010373596,0.010490125,0,0.317478573
ENSG00000255163.1,-0.207056744,-0.071619641,0.448235445,0.291541042,0.292119338,1,0.767534308
ENSG00000160588.9,0.474173805,-0.042760737,2.33E-11,0.013749669,0.014316731,0,0.356569068
ENSG00000181649.5,-0.219513409,0.171739354,0.792506347,0.370142481,0.363976268,0,0.797901052
ENSG00000149573.8,-0.424427998,0.01724945,0.240904885,0.84499865,0.846452941,0,0.875621727
ENSG00000198851.9,0.057373734,-0.040316757,0.317193753,0.004437933,0.004873974,0,0.245593983
ENSG00000167286.9,-0.67417877,0.077746877,0.572486746,0.767853048,0.767731383,1,0.870654587
ENSG00000160654.9,-0.1191714,0.04142461,0.430757689,0.29426142,0.294149114,1,0.767534308
ENSG00000110344.9,0.067158931,-0.036324497,0.628678554,0.300854032,0.307581065,0,0.770014199
ENSG00000167283.7,0.020786464,-0.060941554,0.909154666,0.240189242,0.239920397,1,0.741022123
ENSG00000118058.20,-0.67388471,0.114101429,0.009203592,0.055254847,0.058957746,0,0.538633505
ENSG00000149582.15,-0.105534112,0.021981878,0.632967058,0.687591686,0.687562327,1,0.86256459
ENSG00000118096.7,0.527849738,-0.08688052,0.035738888,0.188298199,0.187697289,1,0.702692782
ENSG00000095139.13,0.087072982,0.002353469,0.281206602,0.90522457,0.90534426,0,0.879348067
ENSG00000205531.12,0.006708192,0.019505231,0.910396085,0.18168799,0.181704932,1,0.702692782
ENSG00000255422.1,2.487950349,0.037787425,0.010977473,0.872271251,0.870863517,0,0.878904941
ENSG00000110367.11,-0.16924377,-0.024396686,0.005983632,0.130318198,0.13419285,0,0.658836746
ENSG00000278376.1,-0.432543409,0.018138932,0.387815007,0.896150679,0.896279951,0,0.879348067
